,average_main_abilities,average_sub_abilities,ability_count_mainwonsub,result
202,"tensor([-13.0909,   0.0000, 182.3636,  75.5455,   0.8182,  26.6364,  75.5455,
         69.4545,  64.4545,  61.0909,  66.2727,  73.6364,  83.0000,  64.0000,
         65.4545,  73.4545,  79.2727,  62.9091,  76.9091,  72.0000,  73.8182,
         74.7273,  76.0000,  66.9091,  76.0000,  74.7273,  73.0909,  64.8182,
         74.1818,  61.2727,  63.8182,  64.6364,  56.0000,  54.4545,  55.2727,
         17.0000,  18.6364,  18.1818,  15.8182,  19.6364])","tensor([ 13.8182,   0.0000, 180.8182,  77.0000,   0.8182,  26.7273,  71.0000,
         65.9091,  60.4545,  57.8182,  62.3636,  67.7273,  75.0909,  62.0000,
         61.2727,  65.9091,  70.6364,  61.0000,  72.6364,  68.3636,  71.2727,
         73.5455,  70.7273,  71.2727,  69.8182,  71.5455,  73.2727,  57.4545,
         69.8182,  58.0909,  61.0909,  64.1818,  50.7273,  53.5455,  53.6364,
         16.8182,  18.1818,  16.7273,  16.0000,  17.4545])",32,tensor([1])
203,"tensor([-13.8182,   0.0000, 180.8182,  77.0000,   0.8182,  26.7273,  71.0000,
         65.9091,  60.4545,  57.8182,  62.3636,  67.7273,  75.0909,  62.0000,
         61.2727,  65.9091,  70.6364,  61.0000,  72.6364,  68.3636,  71.2727,
         73.5455,  70.7273,  71.2727,  69.8182,  71.5455,  73.2727,  57.4545,
         69.8182,  58.0909,  61.0909,  64.1818,  50.7273,  53.5455,  53.6364,
         16.8182,  18.1818,  16.7273,  16.0000,  17.4545])","tensor([ 15.2727,   0.0000, 179.2727,  74.0909,   0.6364,  26.2727,  66.4545,
         60.5455,  57.9091,  60.7273,  61.9091,  63.6364,  67.8182,  57.4545,
         61.9091,  63.1818,  65.4545,  57.3636,  66.2727,  62.5455,  68.8182,
         73.9091,  68.0000,  69.7273,  70.2727,  69.8182,  68.7273,  56.1818,
         64.6364,  47.9091,  56.5455,  55.1818,  46.9091,  51.2727,  42.2727,
         15.7273,  15.3636,  14.3636,  16.6364,  16.9091])",33,tensor([0])
204,"tensor([-15.2727,   0.0000, 181.0909,  75.0000,   0.8182,  28.5455,  63.6364,
         59.3636,  54.6364,  55.9091,  58.1818,  68.0909,  68.0000,  55.0000,
         54.0000,  60.4545,  65.4545,  55.5455,  67.0909,  61.5455,  67.6364,
         71.9091,  72.0000,  68.3636,  67.0000,  67.1818,  71.2727,  60.9091,
         66.0909,  53.0909,  56.7273,  55.4545,  50.3636,  54.3636,  44.7273,
         17.8182,  16.3636,  15.4545,  14.0909,  14.3636])","tensor([ 14.0000,   0.0000, 180.6364,  74.4545,   0.8182,  26.0909,  76.5455,
         71.7273,  57.8182,  57.4545,  61.0000,  67.9091,  81.0909,  66.6364,
         59.5455,  75.6364,  79.7273,  63.4545,  79.3636,  75.4545,  71.6364,
         73.9091,  69.0000,  69.0909,  74.1818,  75.4545,  72.9091,  63.3636,
         66.0000,  63.5455,  58.6364,  64.8182,  54.2727,  55.6364,  53.7273,
         17.9091,  16.8182,  17.6364,  17.8182,  17.7273])",6,tensor([1])
205,"tensor([-13.8182,   0.0000, 183.1818,  75.8182,   0.6364,  29.5455,  68.2727,
         62.5455,  57.2727,  55.8182,  59.9091,  67.4545,  74.0000,  59.8182,
         59.3636,  60.1818,  67.6364,  58.9091,  71.1818,  63.4545,  58.1818,
         67.5455,  70.2727,  56.7273,  56.0909,  61.9091,  69.8182,  61.9091,
         65.3636,  53.1818,  52.3636,  54.0000,  50.0000,  52.2727,  43.5455,
         15.9091,  17.0000,  17.6364,  15.9091,  17.3636])","tensor([ 13.0909,   0.0000, 182.3636,  75.5455,   0.8182,  26.6364,  75.5455,
         69.4545,  64.4545,  61.0909,  66.2727,  73.6364,  83.0000,  64.0000,
         65.4545,  73.4545,  79.2727,  62.9091,  76.9091,  72.0000,  73.8182,
         74.7273,  76.0000,  66.9091,  76.0000,  74.7273,  73.0909,  64.8182,
         74.1818,  61.2727,  63.8182,  64.6364,  56.0000,  54.4545,  55.2727,
         17.0000,  18.6364,  18.1818,  15.8182,  19.6364])",4,tensor([2])
206,"tensor([-14.0000,   0.0000, 181.9091,  77.6364,   0.6364,  28.2727,  78.0909,
         73.8182,  62.9091,  57.9091,  61.2727,  65.8182,  84.2727,  70.9091,
         63.5455,  75.5455,  81.3636,  71.3636,  78.6364,  74.8182,  74.3636,
         77.9091,  73.3636,  72.6364,  74.8182,  75.8182,  71.6364,  63.8182,
         76.0000,  62.0000,  66.0909,  70.8182,  61.2727,  62.9091,  60.6364,
         17.1818,  17.0000,  17.6364,  16.4545,  17.6364])","tensor([ 13.8182,   0.0000, 181.3636,  76.0909,   0.6364,  28.6364,  73.3636,
         70.8182,  62.5455,  56.7273,  58.4545,  63.1818,  79.4545,  64.1818,
         59.2727,  69.4545,  74.2727,  64.4545,  74.8182,  68.4545,  69.5455,
         70.2727,  71.7273,  67.1818,  67.0000,  71.1818,  69.8182,  62.5455,
         73.5455,  61.6364,  65.4545,  66.8182,  54.6364,  56.1818,  59.0909,
         16.2727,  17.3636,  15.9091,  16.4545,  16.5455])",34,tensor([1])
207,"tensor([-14.0000,   0.0000, 180.0000,  73.9091,   0.9091,  29.1818,  66.6364,
         63.0909,  57.9091,  56.6364,  59.3636,  67.8182,  67.5455,  57.2727,
         56.0000,  59.4545,  63.2727,  52.4545,  68.0000,  61.7273,  68.3636,
         73.3636,  70.0909,  67.7273,  69.3636,  63.2727,  61.9091,  58.0909,
         62.8182,  51.4545,  56.1818,  57.4545,  46.3636,  52.0909,  46.1818,
         16.7273,  16.0000,  17.0000,  16.8182,  17.0000])","tensor([ 13.8182,   0.0000, 180.6364,  73.6364,   0.9091,  29.3636,  70.3636,
         68.1818,  55.9091,  52.4545,  55.8182,  62.2727,  74.6364,  65.1818,
         57.0909,  65.9091,  72.9091,  63.0000,  71.0000,  63.8182,  69.4545,
         70.3636,  69.1818,  67.7273,  69.0000,  68.5455,  70.0000,  63.0909,
         66.8182,  61.9091,  58.5455,  62.6364,  51.8182,  59.0909,  58.4545,
         19.0000,  19.0000,  18.0000,  17.0000,  17.1818])",8,tensor([2])
208,"tensor([-15.2727,   0.0000, 181.0909,  75.0000,   0.8182,  28.5455,  63.6364,
         59.3636,  55.0000,  55.8182,  58.1818,  68.0909,  68.0000,  55.3636,
         54.3636,  61.0909,  65.4545,  55.5455,  67.0000,  62.0909,  67.7273,
         71.9091,  72.0000,  69.3636,  67.0000,  67.1818,  71.2727,  60.9091,
         66.0909,  53.0909,  56.7273,  55.4545,  50.3636,  54.3636,  44.7273,
         17.8182,  16.3636,  15.4545,  14.0909,  14.3636])","tensor([ 13.8182,   0.0000, 182.0909,  73.6364,   0.6364,  25.3636,  70.4545,
         65.9091,  57.1818,  58.4545,  60.1818,  67.6364,  74.3636,  62.1818,
         61.3636,  65.7273,  67.3636,  65.0000,  69.9091,  66.5455,  71.0000,
         74.8182,  72.3636,  64.4545,  73.4545,  68.0000,  69.0909,  62.1818,
         68.0000,  56.4545,  59.5455,  64.2727,  52.2727,  54.1818,  53.8182,
         17.1818,  16.6364,  16.5455,  16.6364,  16.0909])",8,tensor([1])
209,"tensor([-13.8182,   0.0000, 179.6364,  74.6364,   0.7273,  28.1818,  69.0909,
         65.0909,  56.9091,  53.5455,  55.6364,  71.0000,  72.6364,  61.0000,
         55.5455,  65.6364,  69.1818,  59.9091,  68.8182,  64.6364,  71.7273,
         69.3636,  69.4545,  67.2727,  69.0909,  68.0909,  72.1818,  60.2727,
         68.2727,  54.8182,  56.5455,  59.8182,  52.4545,  55.8182,  51.4545,
         16.8182,  16.9091,  18.0909,  15.8182,  16.8182])","tensor([ 14.0000,   0.0000, 181.9091,  77.6364,   0.6364,  28.2727,  78.0909,
         73.8182,  62.9091,  57.9091,  61.2727,  65.8182,  84.2727,  70.9091,
         63.5455,  75.5455,  81.3636,  71.3636,  78.6364,  74.8182,  74.3636,
         77.9091,  73.3636,  72.6364,  74.8182,  75.8182,  71.6364,  63.8182,
         76.0000,  62.0000,  66.0909,  70.8182,  61.2727,  62.9091,  60.6364,
         17.1818,  17.0000,  17.6364,  16.4545,  17.6364])",4,tensor([2])
210,"tensor([-14.0000,   0.0000, 181.4545,  73.5455,   0.9091,  27.1818,  68.8182,
         64.5455,  59.9091,  56.9091,  62.0909,  70.2727,  73.8182,  60.6364,
         61.8182,  61.7273,  67.2727,  62.9091,  70.3636,  63.0909,  68.0909,
         73.5455,  70.7273,  65.7273,  66.0909,  63.8182,  69.6364,  61.8182,
         69.7273,  56.9091,  54.3636,  52.7273,  48.8182,  55.0909,  44.9091,
         15.8182,  15.6364,  14.3636,  15.0000,  15.5455])","tensor([ 15.2727,   0.0000, 181.1818,  76.5455,   0.6364,  27.4545,  71.3636,
         69.7273,  61.8182,  60.3636,  63.4545,  70.8182,  79.1818,  60.3636,
         62.3636,  68.0909,  75.6364,  57.4545,  74.2727,  70.5455,  70.0909,
         73.0000,  72.6364,  64.4545,  71.1818,  68.2727,  66.1818,  62.0000,
         71.6364,  57.4545,  61.6364,  62.4545,  55.0909,  54.8182,  54.0000,
         16.3636,  16.5455,  16.4545,  17.7273,  17.3636])",8,tensor([2])
211,"tensor([-13.8182,   0.0000, 181.3636,  76.0909,   0.6364,  28.6364,  73.3636,
         70.8182,  62.5455,  56.7273,  58.4545,  63.1818,  79.4545,  64.1818,
         59.2727,  69.4545,  74.2727,  64.4545,  74.8182,  68.4545,  69.5455,
         70.2727,  71.7273,  67.1818,  67.1818,  71.1818,  69.8182,  62.5455,
         73.5455,  61.6364,  65.4545,  66.8182,  54.6364,  56.1818,  59.0909,
         16.2727,  17.3636,  15.9091,  16.4545,  16.5455])","tensor([ 13.8182,   0.0000, 184.0909,  76.3636,   0.7273,  27.4545,  70.7273,
         63.4545,  53.6364,  52.9091,  56.0000,  63.8182,  71.7273,  61.2727,
         54.7273,  60.1818,  68.8182,  58.1818,  70.5455,  61.1818,  62.8182,
         68.9091,  70.0909,  56.3636,  60.3636,  60.9091,  65.1818,  64.2727,
         66.8182,  60.1818,  55.3636,  48.3636,  45.0000,  53.5455,  47.5455,
         17.3636,  15.4545,  18.0000,  15.0000,  17.1818])",30,tensor([0])
212,"tensor([-13.0909,   0.0000, 182.3636,  75.5455,   0.8182,  26.6364,  75.5455,
         69.4545,  64.4545,  61.0909,  66.2727,  73.6364,  83.0000,  64.0000,
         65.4545,  73.4545,  79.2727,  62.9091,  76.9091,  72.0000,  73.8182,
         74.7273,  76.0000,  67.0000,  76.3636,  74.7273,  73.0909,  64.8182,
         74.1818,  61.2727,  63.8182,  64.6364,  56.0000,  54.4545,  55.2727,
         17.0000,  18.6364,  18.1818,  15.8182,  19.6364])","tensor([ 15.2727,   0.0000, 180.5455,  74.2727,   0.5455,  26.4545,  73.0000,
         66.9091,  61.2727,  55.3636,  59.6364,  63.3636,  77.6364,  60.8182,
         59.7273,  64.2727,  73.5455,  66.8182,  75.6364,  67.4545,  70.6364,
         72.3636,  68.0909,  69.2727,  69.2727,  71.0000,  72.8182,  63.2727,
         62.9091,  53.5455,  56.4545,  62.2727,  50.0909,  49.2727,  48.9091,
         19.3636,  16.1818,  16.3636,  17.6364,  17.8182])",34,tensor([1])
213,"tensor([-13.8182,   0.0000, 179.6364,  74.6364,   0.7273,  28.3636,  69.2727,
         65.2727,  57.0909,  53.4545,  55.5455,  71.0000,  72.6364,  61.0000,
         55.5455,  65.6364,  69.1818,  60.0000,  68.8182,  64.6364,  71.5455,
         70.0909,  69.5455,  67.2727,  68.8182,  68.0909,  72.1818,  60.3636,
         68.2727,  54.9091,  56.8182,  59.8182,  52.4545,  55.8182,  51.4545,
         16.8182,  16.9091,  18.0909,  15.8182,  16.8182])","tensor([ 13.8182,   0.0000, 180.8182,  77.0000,   0.8182,  26.7273,  71.1818,
         65.5455,  60.6364,  58.0000,  62.5455,  67.9091,  75.4545,  62.0000,
         61.4545,  65.9091,  71.0909,  61.0000,  72.8182,  68.3636,  71.0909,
         73.5455,  70.7273,  71.3636,  70.0000,  71.5455,  73.2727,  57.6364,
         69.8182,  57.2727,  61.0909,  64.1818,  50.7273,  53.5455,  54.0909,
         16.8182,  18.1818,  16.7273,  16.0000,  17.4545])",7,tensor([1])
214,"tensor([-14.0000,   0.0000, 180.0000,  73.9091,   0.9091,  29.1818,  66.6364,
         63.0909,  58.0000,  56.8182,  59.4545,  67.8182,  67.6364,  57.2727,
         56.1818,  59.4545,  63.2727,  52.4545,  68.0000,  61.7273,  68.2727,
         73.2727,  70.1818,  67.7273,  69.2727,  63.2727,  62.0000,  58.0909,
         62.9091,  51.4545,  56.1818,  57.4545,  46.3636,  52.0909,  46.1818,
         16.8182,  16.0909,  17.0909,  16.9091,  17.0909])","tensor([ 15.2727,   0.0000, 181.1818,  76.5455,   0.6364,  27.5455,  71.3636,
         69.7273,  61.8182,  60.3636,  63.4545,  70.8182,  79.1818,  60.3636,
         62.3636,  68.0909,  75.6364,  57.4545,  74.2727,  70.5455,  70.0909,
         73.0000,  72.6364,  64.4545,  71.1818,  68.2727,  66.0909,  62.0000,
         71.6364,  57.4545,  61.6364,  62.4545,  55.0909,  54.8182,  54.0000,
         16.3636,  16.5455,  16.4545,  17.7273,  17.3636])",6,tensor([1])
215,"tensor([-14.0000,   0.0000, 181.9091,  77.6364,   0.6364,  28.2727,  78.0909,
         73.8182,  62.9091,  57.9091,  61.2727,  65.8182,  84.2727,  70.9091,
         63.5455,  75.5455,  81.3636,  71.3636,  78.6364,  74.8182,  74.3636,
         78.1818,  73.3636,  72.6364,  74.8182,  75.8182,  71.6364,  63.8182,
         76.0000,  62.1818,  66.0909,  70.8182,  61.2727,  62.9091,  60.6364,
         17.1818,  17.0000,  17.6364,  16.4545,  17.6364])","tensor([ 13.8182,   0.0000, 184.0909,  76.3636,   0.7273,  27.4545,  70.7273,
         63.4545,  53.6364,  52.9091,  56.0000,  63.8182,  71.7273,  61.2727,
         54.7273,  60.1818,  68.8182,  58.1818,  70.5455,  61.1818,  63.7273,
         68.9091,  70.0909,  56.3636,  61.4545,  61.8182,  65.8182,  64.2727,
         66.8182,  60.1818,  55.3636,  48.3636,  45.0000,  53.5455,  47.5455,
         17.3636,  15.4545,  18.0000,  15.0000,  17.1818])",33,tensor([1])
216,"tensor([-14.0000,   0.0000, 180.7273,  74.0000,   0.9091,  24.8182,  75.6364,
         71.5455,  59.4545,  58.0909,  61.9091,  68.5455,  80.0000,  65.7273,
         61.1818,  74.7273,  79.2727,  61.2727,  79.0000,  74.7273,  70.8182,
         70.7273,  67.2727,  68.7273,  73.1818,  73.8182,  69.2727,  59.6364,
         63.0000,  61.0909,  56.0909,  64.2727,  50.8182,  53.0909,  50.0909,
         17.3636,  16.2727,  17.8182,  17.5455,  17.6364])","tensor([ 13.8182,   0.0000, 183.1818,  75.8182,   0.6364,  29.8182,  68.2727,
         62.5455,  57.2727,  55.8182,  59.9091,  67.4545,  74.0000,  59.8182,
         59.3636,  60.1818,  67.6364,  58.9091,  71.1818,  63.4545,  58.0909,
         67.3636,  70.2727,  56.8182,  56.0909,  61.9091,  69.8182,  61.9091,
         65.3636,  53.1818,  52.3636,  54.0000,  50.0000,  52.2727,  43.5455,
         15.9091,  17.0000,  17.6364,  15.9091,  17.3636])",30,tensor([1])
217,"tensor([-13.8182,   0.0000, 182.0909,  73.6364,   0.6364,  25.3636,  70.8182,
         66.4545,  57.1818,  58.7273,  60.4545,  67.9091,  75.2727,  62.1818,
         61.5455,  66.0000,  68.0000,  65.0000,  70.2727,  66.9091,  70.9091,
         75.2727,  72.7273,  64.2727,  73.2727,  67.8182,  69.0909,  62.4545,
         68.0909,  58.8182,  59.5455,  64.5455,  52.2727,  56.2727,  53.8182,
         17.1818,  16.7273,  16.6364,  16.7273,  16.0909])","tensor([ 13.0909,   0.0000, 182.3636,  75.5455,   0.8182,  26.6364,  75.5455,
         69.4545,  64.6364,  61.0909,  66.2727,  73.9091,  83.0000,  64.0000,
         65.6364,  73.8182,  79.3636,  63.2727,  76.9091,  72.3636,  73.6364,
         75.1818,  75.9091,  66.8182,  76.5455,  74.6364,  73.1818,  65.2727,
         74.1818,  61.2727,  63.8182,  64.6364,  56.0909,  54.5455,  55.2727,
         17.0000,  18.6364,  18.1818,  15.8182,  19.6364])",5,tensor([1])
218,"tensor([-13.8182,   0.0000, 179.0000,  74.0909,   0.7273,  28.1818,  70.1818,
         67.4545,  58.5455,  56.1818,  58.5455,  62.1818,  74.9091,  60.0000,
         60.9091,  68.0909,  70.0000,  63.7273,  72.0909,  65.5455,  66.1818,
         67.6364,  67.5455,  66.7273,  68.6364,  67.8182,  66.1818,  63.0000,
         67.0000,  54.7273,  56.8182,  59.5455,  53.6364,  53.0909,  51.8182,
         15.9091,  17.3636,  17.2727,  16.2727,  16.6364])","tensor([ 13.8182,   0.0000, 181.3636,  76.0909,   0.6364,  28.6364,  73.3636,
         70.8182,  62.5455,  56.7273,  58.4545,  63.1818,  79.4545,  64.1818,
         59.4545,  69.4545,  74.2727,  64.4545,  74.8182,  68.4545,  69.5455,
         70.2727,  71.7273,  67.0000,  67.2727,  71.1818,  69.8182,  62.5455,
         73.5455,  61.6364,  65.4545,  66.8182,  54.6364,  56.1818,  59.0909,
         16.1818,  17.1818,  15.7273,  16.4545,  16.3636])",8,tensor([1])
219,"tensor([-15.2727,   0.0000, 181.1818,  76.5455,   0.6364,  27.6364,  71.3636,
         69.7273,  61.8182,  60.3636,  63.4545,  70.8182,  79.1818,  60.3636,
         62.3636,  68.0909,  75.6364,  57.4545,  74.2727,  70.5455,  70.0909,
         73.0000,  72.6364,  64.4545,  71.1818,  68.2727,  66.0909,  62.0000,
         71.6364,  57.4545,  61.6364,  62.4545,  55.0909,  54.8182,  54.0000,
         16.3636,  16.5455,  16.4545,  17.7273,  17.3636])","tensor([ 13.8182,   0.0000, 183.1818,  75.8182,   0.6364,  29.9091,  68.2727,
         62.5455,  57.2727,  55.8182,  59.9091,  67.4545,  74.0000,  59.8182,
         59.3636,  60.1818,  67.6364,  58.9091,  71.1818,  63.4545,  58.0909,
         67.2727,  70.2727,  56.8182,  56.0909,  61.9091,  69.8182,  61.9091,
         65.3636,  53.1818,  52.3636,  54.0000,  50.0000,  52.2727,  43.5455,
         15.9091,  17.0000,  17.6364,  15.9091,  17.3636])",30,tensor([1])
220,"tensor([-13.0909,   0.0000, 182.3636,  75.5455,   0.8182,  26.8182,  75.5455,
         69.7273,  64.8182,  61.0909,  66.2727,  74.0909,  83.0000,  64.0000,
         65.6364,  74.0000,  79.4545,  63.2727,  77.0909,  72.7273,  73.9091,
         75.2727,  75.8182,  69.0909,  76.7273,  74.7273,  73.1818,  65.4545,
         74.1818,  61.2727,  63.8182,  64.6364,  56.0909,  54.5455,  55.2727,
         17.0000,  18.6364,  18.1818,  15.8182,  19.6364])","tensor([ 14.0000,   0.0000, 180.0000,  73.9091,   0.9091,  29.1818,  66.6364,
         63.0909,  58.0000,  56.8182,  59.4545,  67.8182,  67.6364,  57.2727,
         56.1818,  59.4545,  63.2727,  52.4545,  68.0000,  61.7273,  68.2727,
         73.2727,  70.1818,  67.7273,  69.2727,  63.2727,  62.0000,  58.0909,
         62.9091,  51.4545,  56.1818,  57.4545,  46.3636,  52.0909,  46.1818,
         16.8182,  16.0909,  17.0909,  16.9091,  17.0909])",35,tensor([0])
221,"tensor([-13.8182,   0.0000, 184.0909,  76.3636,   0.7273,  27.5455,  70.9091,
         63.6364,  54.0000,  53.0000,  56.2727,  63.8182,  72.0000,  61.8182,
         54.9091,  60.2727,  68.9091,  58.2727,  70.6364,  61.2727,  63.7273,
         68.9091,  70.0909,  56.3636,  61.4545,  61.8182,  66.1818,  64.5455,
         66.8182,  60.3636,  55.5455,  48.3636,  45.0000,  53.5455,  47.5455,
         17.4545,  15.4545,  18.0909,  15.0000,  17.1818])","tensor([ 14.0000,   0.0000, 181.1818,  73.9091,   0.8182,  25.8182,  77.0000,
         73.4545,  58.3636,  56.5455,  59.2727,  66.8182,  81.2727,  69.1818,
         59.1818,  75.5455,  80.8182,  65.0000,  79.0909,  74.9091,  73.0000,
         71.9091,  67.9091,  68.4545,  75.5455,  74.8182,  70.1818,  60.1818,
         66.0909,  64.4545,  58.1818,  66.2727,  52.3636,  56.1818,  52.8182,
         17.6364,  16.0909,  17.4545,  17.8182,  17.6364])",7,tensor([1])
222,"tensor([-15.2727,   0.0000, 181.1818,  76.5455,   0.6364,  27.8182,  71.3636,
         69.7273,  61.8182,  60.3636,  63.4545,  70.8182,  79.1818,  60.3636,
         62.3636,  68.0909,  75.6364,  57.7273,  74.2727,  70.5455,  70.0909,
         73.0000,  72.6364,  64.4545,  71.1818,  68.2727,  66.0909,  62.0000,
         71.6364,  57.4545,  61.6364,  62.4545,  55.0909,  54.8182,  54.0000,
         16.3636,  16.5455,  16.4545,  17.7273,  17.3636])","tensor([ 13.0909,   0.0000, 182.3636,  75.5455,   0.8182,  26.8182,  75.5455,
         69.7273,  64.8182,  61.0909,  66.2727,  74.0909,  83.0000,  64.0000,
         65.6364,  74.0000,  79.4545,  63.2727,  77.0909,  72.7273,  73.9091,
         75.2727,  75.8182,  69.0909,  76.7273,  74.7273,  73.1818,  65.4545,
         74.1818,  61.2727,  63.8182,  64.6364,  56.0909,  54.5455,  55.2727,
         17.0000,  18.6364,  18.1818,  15.8182,  19.6364])",4,tensor([2])
223,"tensor([-14.0000,   0.0000, 181.9091,  77.6364,   0.6364,  28.2727,  78.3636,
         74.0909,  62.9091,  58.0000,  61.3636,  65.8182,  84.5455,  71.2727,
         63.5455,  75.7273,  81.7273,  71.0909,  79.0000,  75.7273,  74.5455,
         78.2727,  73.4545,  72.5455,  75.0909,  75.9091,  71.8182,  63.9091,
         76.1818,  62.8182,  66.4545,  70.8182,  61.2727,  62.9091,  60.8182,
         17.1818,  17.0000,  17.6364,  16.4545,  17.6364])","tensor([ 15.2727,   0.0000, 181.0909,  75.0000,   0.8182,  28.6364,  63.6364,
         59.6364,  55.4545,  55.9091,  58.2727,  69.2727,  68.2727,  55.3636,
         54.3636,  61.0909,  65.4545,  56.0000,  66.8182,  62.6364,  67.7273,
         72.1818,  72.5455,  69.3636,  68.0000,  67.1818,  71.2727,  60.9091,
         66.0909,  53.1818,  56.7273,  55.4545,  50.8182,  54.3636,  44.7273,
         17.8182,  16.5455,  15.2727,  14.0909,  14.3636])",34,tensor([1])
